Domain,Having_@_symbol,Having_IP,Path,Prefix_suffix_separation,Protocol,Redirection_//_symbol,Sub_domains,URL_Length,age_domain,dns_record,domain_registration_length,http_tokens,label,statistical_report,tiny_url,web_traffic
www.maszx.org,1,0,/template/default/portal/roox/index.php,0,https,0,1,1,1,0,1,0,1,1,0,1
www.rainstormconsulting.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
lpmnuansa.undip.ac.id,0,0,/pro/2/index.htm,0,http,0,1,0,2,0,2,0,1,0,0,0
manage.apple.com.webobjectsd5dbc98dcc983a7028bd82d1a47541.divinityhousingprojects.com,0,0,/7ae1c6c2293e74bc814747a63bde302f/login.html,0,http,0,1,1,1,1,1,0,1,1,0,1
hetys.com,0,0,/1/1/3a05e762b509f0ce34759e521fab7ff5/,0,http,0,0,2,2,0,2,0,1,0,0,1
sulebrity.homestead.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.sicoobcard.net.br,0,0,/413123/inicio.html,0,http,0,1,0,1,0,1,0,1,1,0,1
www.uvm.edu,0,0,/~ncow/,0,http,0,0,0,1,0,1,0,0,0,0,0
zdcp.org,1,0,/ali/feedback/login.alibaba.com/login.jsp.html,0,http,0,1,1,1,0,1,0,1,1,0,1
www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i6330id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
wpcgwadar.com,0,0,/iyawoee/aptgd/,0,http,0,0,0,1,1,1,0,1,1,0,1
mdllanos.com,0,0,/wp/qouta/Aldomain/mailbox/domain/,0,http,0,0,0,0,1,1,0,1,0,0,1
www.uvm.edu,0,0,/~boulder/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~uvmsbf/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i4010id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
service-freeboxligne.com,0,0,/assurez/,1,http,0,0,0,1,1,1,0,1,1,0,1
www.uvm.edu,0,0,/vtaes/,0,http,0,0,0,1,0,1,0,0,0,0,0
tinyurl.com,0,0,/ll59xhm,0,http,0,0,0,0,0,0,0,1,0,1,0
www.pointedpurrs.com,0,0,/,0,http,0,0,0,1,1,1,0,0,1,0,1
constructions.pancakeapps.com,0,0,,0,http,0,0,0,0,0,1,0,1,0,0,2
gusp.pt,0,0,/olasa/driveup/df1300056d9b054301c0650015536105/login.php,0,http,0,0,2,1,1,1,0,1,0,0,1
www.nenature.com,0,0,/redbelliedwoodpecker.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
www.magusgraphics.com,0,0,,0,http,0,0,0,1,1,1,0,0,1,0,1
www.guzheng.com.my,0,0,/libraries/joomla/session/storage/regional/2f8a3b8b8d138ec1436f68f5ef5c9288/Connexion.php,0,http,0,1,1,1,1,1,0,1,0,0,1
www.uvm.edu,0,0,/~cdci/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.cancellieri.org,0,0,/,0,http,0,0,0,2,0,1,0,0,0,0,1
loogin-recovery-account87.esy.es,0,0,/confirmation/,1,http,0,0,0,1,1,1,0,1,1,0,1
support-110048480a.esy.es,0,0,/security.page/,1,http,0,2,0,1,0,1,0,1,1,0,1
www.uvm.edu,0,0,/~tpswww/,0,http,0,0,0,1,0,1,0,0,0,0,0
ctl.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
raik.hub-web.com,0,0,/proccesing-fbaccountss/login.php,1,http,0,2,2,1,1,1,0,1,1,0,1
www.gwvirginia.gwu.edu,0,0,/,0,http,0,2,0,1,0,1,0,0,0,0,0
oa.ying-zhuo.com,0,0,/bbsnew/utrasfc/harghi.html,1,http,0,2,0,0,0,0,0,1,0,0,1
www.celticharper.com,0,0,/wolfhawk.html,0,http,0,2,0,0,0,1,0,0,0,0,2
www.supportt-team.com,0,0,/Confirmed/MyAccount/,1,http,0,0,0,0,0,1,0,1,1,0,1
sandiegovendingmachine.com,0,0,/wp-admin/cs/domain/Login.php,0,http,0,0,2,2,0,2,0,1,0,0,1
j-wearfetish.com,0,0,/atendimento/caixa.gov.br/pages/inter/index.php,1,http,0,1,2,2,0,2,0,1,0,0,2
birds.cornell.edu,0,0,/bfl/speciesaccts/casvir.html,0,http,0,2,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~sisi/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.deadlyproductions.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
chasebankusa.paradisepaymentgold.com,0,0,/verification/M2908D716C8M54904AC8/card.php,0,http,0,2,1,1,1,1,0,1,1,0,1
sandralucashyde.org,0,0,/login.yahoo/yahoo.com%20[Lastet%20Update]/indexz.html,0,http,0,1,1,0,0,1,0,1,0,0,1
totchi.tripod.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
archives.seattletimes.nwsource.com,0,0,/cgi-bin/texis.cgi/web/vortex/display,0,http,0,1,1,0,0,1,0,0,0,0,2
liceosanconrado.cl,0,0,/00202fjf/casts/,0,http,0,0,0,0,0,1,0,1,0,0,1
www.grovewoodcats.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.kylehebert.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,1,1
mundialpecas.com,0,0,/gdc/wp-admiin/wp-admiin/admiinn/index.htm,0,http,0,0,2,0,0,0,0,1,1,0,2
webmail-app-outlook-info.weebly.com,0,0,,1,http,0,0,0,0,0,0,0,1,0,0,1
reslife.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
bioweb.uwlax.edu,0,0,/bio203/s2008/runde_sama/,0,http,0,0,0,1,0,1,0,0,0,0,0
bigrichpoems.com,0,0,/dr/filewords/,0,http,0,0,0,0,0,1,0,1,0,0,1
piewerks.com,0,0,/chinex/ogs/draft/mail.htm,0,http,0,0,1,2,0,2,0,1,0,0,1
www.vioio.com,0,0,/mp3alarmclock.htm,0,http,0,2,0,1,1,1,0,0,0,0,2
roadfitterapparel.com,0,0,/uploads/coco/zi.htm,0,http,0,0,0,0,0,1,0,1,0,0,1
www.behindthevoiceactors.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,0
www.birdlife.org,0,0,/datazone/species/index.html,0,http,0,1,1,0,0,1,0,0,0,0,2
www.singandvoice.com,0,0,/10405.php,0,http,0,2,0,1,1,1,0,1,1,0,1
www.videocopies.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.austinchronicle.com,0,0,/issues/dispatch/1999-12-10/music_feature3.html,0,http,0,2,1,0,0,1,0,0,0,0,0
check-updates-app.hol.es,0,0,/logins.php,1,http,0,2,0,1,1,1,0,1,1,0,1
www.rappyco.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
shib.ncsu.edu.nllt.cf,0,0,/idp/profile/SAML2/POST/SSO%3bjsessionid=node016xk3r5433jv81iwht2ysid47t867465.node0%3fexecution=e1s1/,0,http,0,1,1,1,0,1,0,1,0,0,1
nzbirds.com,0,0,/birds/kawau.html,0,http,0,0,0,0,0,0,0,0,0,0,2
www.catchicats.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.geocities.com,0,0,/hollywood/hills/8944/,0,http,0,0,0,2,0,2,0,0,0,0,2
telegraphycoursemorse.com,0,0,/cielo/,0,http,0,0,0,1,1,1,0,1,1,0,1
www.michaelsmolski.com,0,0,/0w1/Owa/,0,http,0,0,0,0,0,1,0,1,0,0,1
www.qxest.net,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.angelfire.com,0,0,/anime2/yurifics/index.html,0,http,0,2,0,0,0,0,0,0,0,0,0
www.uvm.edu,0,0,/~uvmhr/,0,http,0,0,0,1,0,1,0,0,0,0,0
service-freeboxligne.com,0,0,/assurez/4ff270fc23e5092af4190f37237470a0/index_2.html,1,http,0,0,1,1,1,1,0,1,1,0,1
www.uvm.edu,0,0,/~counscen/,0,http,0,0,0,1,0,1,0,0,0,0,0
support109381.hol.es,0,0,/facebook-security,0,http,0,0,0,1,1,1,0,1,1,0,1
business.fortunecity.com,0,0,/tisch/809/gold.htm,0,http,0,2,0,0,0,1,0,0,0,0,2
cliente01.novoportalb-b.com.br,0,0,/,1,http,0,1,2,1,0,1,0,1,1,0,1
www.searchenginetechnologies.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.uvm.edu,0,0,/~lizzo/,0,http,0,0,0,1,0,1,0,0,0,0,0
nzbirds.com,0,0,/birds/kakapo.html,0,http,0,0,0,0,0,0,0,0,0,0,2
dh16.co.vu,0,0,/css//,0,http,1,0,2,1,1,1,0,1,1,0,0
protokolo.com,0,0,/plugins/system/highlight/highlight.html,0,https,0,0,2,0,0,0,0,1,0,0,2
www.searchenginedesign.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
blancogris.com,0,0,/Unibe.php,0,http,0,0,0,2,0,1,0,1,0,0,2
www.thebigzoo.com,0,0,/animals/lesser_flamingo.asp,0,http,0,2,0,0,0,0,0,0,0,0,1
www.ibwo.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
theparlourbeautyrooms.ie,0,0,/dehl/Yah/T/Y1.html,0,https,0,0,0,1,0,1,0,1,0,0,2
www.web2sale.com,0,0,/wordpress/wp-content/upgrade/pnc.htm,0,http,0,2,2,2,0,2,0,1,0,0,1
camillascake.it,0,0,//images/bannerss/.default/.express/.manage/.impress/.service/,0,http,1,1,1,0,0,1,0,1,0,0,1
tehofilter.fi,0,0,/www.cartaobndes.gov.br/,0,http,0,1,0,0,0,0,0,1,0,0,1
www.angelfire.com,0,0,/me3/mandaplay/index.html,0,http,0,2,0,0,0,0,0,0,0,0,0
scoreyourexback.com,0,0,/aol.net/www.aol.com/index.htm,0,http,0,1,2,2,0,2,0,1,0,0,1
katzcaprice.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
consultacontasinativa.com,0,0,/gov/processa.php,0,http,0,0,0,0,0,1,0,1,1,0,1
studycanberra.com,0,0,/boaa/step3.html,0,http,0,0,0,2,0,2,0,1,0,0,1
www.uvm.edu,0,0,/~vtconn/,0,http,0,0,0,1,0,1,0,0,0,0,0
catnipkids.homestead.com,0,0,/cattery.html,0,http,0,2,0,0,0,0,0,0,0,0,1
phukien365.vn,0,0,/Postepay/,0,http,0,0,0,1,1,1,0,1,0,0,2
help-fb-contact.hol.es,0,0,/support/index.php,1,http,0,2,0,1,0,1,0,1,1,0,1
www.santiagoingaramo.com.ar,0,0,/tmp/Google101/Google/dld/us/,0,http,0,2,2,1,1,1,0,1,0,0,1
redux.news,0,0,/chase/update/,0,https,0,0,0,1,1,1,0,1,1,0,1
www.catleycrue.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.uvm.edu,0,0,/~uvmiac/,0,http,0,0,0,1,0,1,0,0,0,0,0
millercreative.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.rugles.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.submission-pro.com,0,0,/,1,http,0,0,0,2,0,2,0,0,0,0,1
noway.oloruntiseoluwaseyi.com,0,0,/006a9f1115c643200c315b5fde539f46/,0,http,0,0,2,1,1,1,0,1,1,0,1
www.picturevideo.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.avesphoto.com,0,0,/website/na/species/shwlit-1.htm,0,http,0,2,2,2,0,2,0,0,0,0,1
desbloqueiomobile.com,0,0,/to/,0,http,0,0,0,0,0,1,0,1,1,0,1
www.uvm.edu,0,0,/~outside/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.e-nimation.com,0,0,/,1,http,0,0,0,0,0,1,0,0,0,0,1
www.stchartered.com,0,0,/images/adb/,0,http,0,0,0,2,0,2,0,1,0,0,1
simer.com.tr,0,0,/tescoonlineupdate.secures/,0,http,0,2,0,1,1,1,0,1,0,0,2
omahcorp.co.id,0,0,/dx/b0028c287609714d60df89942ca88094/,0,http,0,0,2,1,1,1,0,1,1,0,1
bisnis101.com,0,0,/share/view/adobe/user/login/index.htm,0,http,0,0,2,2,0,2,0,1,1,0,1
www.hyperbay.net,0,0,/merchants/controller/tool/www.alibaba.com/alibaba/trade.php,0,http,0,1,1,1,1,1,0,1,1,0,1
support-5560.hol.es,0,0,/log1.php,1,http,0,2,0,1,1,1,0,1,1,0,1
www.uvm.edu,0,0,/~energy/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.geocities.com,0,0,/labonita_persians/,0,http,0,0,0,2,0,2,0,0,0,0,2
sicoob-conta.com,0,0,/clientes/,1,http,0,0,0,0,0,1,0,1,1,0,1
fgts-inativados.com,0,0,/vXs3P4pta6/pages/inter/index.php,1,http,0,0,2,0,0,1,0,1,1,0,1
tinyurl.com,0,0,/kqoverh,0,http,0,0,0,0,0,0,0,1,0,1,0
carolyneslick.com,0,0,/sos/Chase_Online.html,0,http,0,0,0,1,1,1,0,1,1,0,1
designaxis.net,0,0,/secure-doc/DropNewVasion/Fresh/,0,http,0,0,0,0,0,1,0,1,0,0,1
sandralucashyde.org,0,0,/login.yahoo/yahoo.com%20%5BLastet%20Update%5D/indexz.html,0,http,0,1,1,0,0,1,0,1,0,0,1
srixlex.com,0,0,/server/squar/KE11Y,0,https,0,0,0,1,1,1,0,1,1,1,1
www.ivory-bill-woodpecker.com,0,0,/,1,http,0,0,0,0,0,1,0,0,1,0,1
www.npr.org,0,0,/templates/story/story.php,0,http,0,2,2,0,0,1,0,0,0,0,0
masgie.com,0,0,/zfilom5/newdropbox/,0,http,0,0,0,2,0,2,0,1,1,0,2
www.info-pack.com,0,0,/datetray/,1,http,0,0,0,0,0,1,0,0,0,0,2
www.babadigital.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
www.nenature.com,0,0,/pileatedwoodpecker.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
www.oaklandzoo.org,0,0,/meet_the_animals/yellow-naped-amazon-parrot*,0,http,0,0,2,0,0,0,0,0,0,0,2
www.uvm.edu,0,0,/~spirit/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.hentaisocialclub.com,0,0,/ganguro/index.html,0,http,0,2,0,0,0,1,0,0,0,0,2
u.nu,0,0,/zfy,0,https,0,0,0,0,0,0,0,1,0,0,2
c3pluscs.com,0,0,/secured/index.php,0,http,0,0,0,0,0,1,0,1,1,0,1
www.uvm.edu,0,0,/academics/,0,http,0,1,2,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~fleming/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.sharewaresolutions.com,0,0,/html/calendar.html,0,http,0,2,0,0,0,1,0,0,0,0,1
consultasinvativasfgts.com,0,0,/processa.php,0,http,0,0,0,1,1,1,0,1,1,0,1
visualversion.com,0,0,/timebuddy/index.html,0,http,0,0,0,0,0,1,0,0,0,0,1
nzbirds.com,0,0,/birds/kaka.html,0,http,0,0,0,0,0,0,0,0,0,0,2
www.calnique.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
mainepta.org,0,0,/eme/gm/excel/excel/,0,http,0,0,0,0,0,0,0,1,0,0,1
voetudoazul.serveuser.com,0,0,/tudoazul/cadastre.php,0,http,0,2,2,0,0,1,0,1,0,0,2
secretsofthemind.net,0,0,/wp-includes/js/tinymce/plugins/paste/js/acc/d65fd/security/signin/,0,https,0,0,1,1,1,1,0,1,1,0,1
www.econnects.net,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
lpmnuansa.undip.ac.id,0,0,/pro/1/index.htm,0,http,0,1,0,2,0,2,0,1,0,0,0
extratoinativos.com,0,0,/Inativos/,0,http,0,0,0,0,0,1,0,1,1,0,1
www.stormshooters.com,0,0,,0,http,0,0,0,1,1,1,0,0,1,0,1
snspsladwa.org,0,0,/googledrive/GDocHistory/e5252c7fc60f2701c2555c99694aca59/,0,https,0,0,1,0,0,1,0,1,0,0,2
elicos.com,0,0,/cha/Chase0ChaseChasechase-Online/wwwhttpsChase-Chase0ChaseOnline/wwwChaseOnlinebankingcom-account0notifications0CentreUSA/index.php,0,https,0,0,1,2,0,2,1,1,0,0,2
extratocontasinativas.com,0,0,/web/,0,http,0,0,0,0,0,1,0,1,1,0,1
secure-fbpages-notification.com,0,0,/,1,https,0,0,0,1,1,1,0,1,1,0,1
www.orchidveil.net,0,0,/trapdoor/,0,http,0,0,0,0,0,0,0,0,0,0,1
web-appsantander.com,0,0,/pessoajuridica/index.html,1,http,0,0,0,1,1,1,0,1,1,0,1
tizianabeauty.ch,0,0,/wp-content/plugins/Manage/ar4d65/checking/check/Support/ID-NUMB389/myaccount/signin/,0,http,0,0,1,1,0,1,0,1,0,0,1
www.tv-now.com,0,0,/stars/gotfried.html,1,http,0,2,0,2,0,2,0,0,0,0,1
www.1soft.com,0,0,/aandb.html,0,http,0,2,0,0,0,1,0,0,0,1,2
www.springdesigngroup.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.harkproductions.com,0,0,/audio.html,0,http,0,2,0,0,0,1,0,0,0,0,2
nnconsultoria.com.br,0,0,/Atendimento.Pessoa.Fisica23/atendimento_pessoa_fisica/criptografado/index1.php,0,http,0,1,1,1,0,1,0,1,0,0,1
safety-check-739210.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
www.vjel.org,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
contact-support-fb.hol.es,0,0,/verify/index.php,1,http,0,2,0,1,1,1,0,1,1,0,1
www.sententia.com.ar,0,0,/PayPal/get_started/,0,http,0,2,0,1,1,1,0,1,0,0,1
www.nanotechnopolis.com,0,0,/viewdocs/,0,http,0,0,0,0,0,1,0,1,0,0,1
www.gdargaud.net,0,0,/antarctica/penguins.html,0,http,0,2,0,0,0,1,0,0,0,0,2
webdropbox.net,0,0,/GOG/yGnHFKdhsd.php,0,http,0,0,0,2,0,2,0,1,1,0,1
www.cursedmoons.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.wingscentral.org,0,0,/aps/faqcapes.aspx,0,http,0,2,0,0,0,1,0,0,0,0,1
communitysicurezza.3mitalia.it,0,0,/iTunesConnecto.store/WebObjects/common/update.woa/app/registre/index.php,0,http,0,1,1,0,0,1,0,1,0,0,2
www.neymo.org,0,0,/joomla/edu/zi.htm,0,http,0,2,0,0,0,1,0,1,0,0,1
shittyurl.org,0,0,/5q,0,http,0,0,0,0,0,1,0,1,0,0,1
www.emba.uvm.edu,0,0,/~dinitz/,0,http,0,2,0,1,0,1,0,0,0,0,0
eagleinfotech.edu.sg,0,0,/plugin/font-awesome/fonts/fontawesome-webfont.php,0,http,0,2,1,0,0,0,0,1,0,0,2
pleasantonassembly.org,0,0,/vendor_extra/pear/xs/,0,http,0,0,0,0,0,1,0,1,0,0,1
riseinteractive.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
d662653.u-telcom.net,0,0,/gggg/ayo1/,1,http,0,0,0,0,0,1,0,1,0,0,2
www.cheqsoft.com,0,0,/timesown.html,0,http,0,2,0,0,0,0,0,0,0,1,2
montereybay.com,0,0,/creagrus/barbets.html,0,http,0,0,0,0,0,0,0,0,0,0,2
Usaa.doc.bizburrows.com,0,0,,0,http,0,2,0,0,0,1,0,1,1,0,1
goo.gl,0,0,/dJIYS9,0,https,0,0,1,1,0,1,0,1,0,1,0
www.g-collections.com,0,0,,1,http,0,0,0,0,0,1,0,0,0,0,2
www.wifibkk.com,0,0,/wp-content/themes/js/nab/,0,https,0,0,0,0,0,1,0,1,1,0,1
www.geocities.com,0,0,/roryheadmav/main.html,0,http,0,2,0,2,0,2,0,0,0,0,2
www.austmus.gov.au,0,0,/factsheets/wandering_albatross.htm,0,http,0,1,2,1,0,1,0,0,0,0,2
saldoinativofgts.com,0,0,/contas/acesso/pages/inter/index.php,0,http,0,0,2,2,0,2,0,1,0,0,1
www.thehutch.com,0,0,/rabhutch/freberg.htm,0,http,0,2,0,0,0,0,0,0,0,0,1
www.pentagonstudios.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
attnethelp.webnode.com,0,0,,0,http,0,0,0,2,0,0,0,1,0,0,1
www.pimone.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.dnr.state.wi.us,0,0,/org/land/er/factsheets/birds/rdnkgr.htm,0,http,0,1,2,0,0,1,0,0,0,0,0
i-house.se,0,0,/wp-trackback/en/,1,http,0,0,1,0,0,1,0,1,0,0,1
novotelbd.asia,0,0,/blooding/drpbdocs/,0,https,0,0,0,0,0,1,0,1,0,0,1
krishworldwide.com,0,0,/BackUp/under/js/ayo1/index.html,0,http,0,0,2,0,0,1,0,1,0,0,1
brimkers.com,0,0,/sfginvest/cdg/,0,http,0,0,0,1,1,1,0,1,1,0,1
service-info-il.hol.es,0,0,/log1.php,1,http,0,2,0,1,1,1,0,1,1,0,1
tinyurl.com,0,0,/le5tcvf,0,http,0,0,0,0,0,0,0,1,0,1,0
us.imdb.com,0,0,/name/nm0331906/,0,http,0,0,0,2,0,2,0,0,0,0,0
selectonline24hs.com,0,0,/protecao/,0,http,0,0,0,1,1,1,0,1,1,0,1
support-fb-page.hol.es,0,0,/logins.php,1,http,0,2,0,1,1,1,0,1,1,0,1
www.contasinativas.caixa.gov.br-fgts.gov.br.trabalhador.servicos_online.saldo_fgts.asp.cs31547.tmweb.ru,0,0,/oferta.cliente,1,http,0,1,1,0,0,1,0,1,1,0,1
www.reinventbusiness.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.uvm.edu,0,0,/~vtreads/uvmhome.html,0,http,0,2,0,1,0,1,0,0,0,0,0
dothothinhvuong.vn,0,0,/wp-content/confg/ayo1/ayo1/ayo1/,0,http,0,0,2,1,1,1,0,1,0,0,2
last-warning-fb1.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
34.224.68.176,0,1,/principal.php,0,http,0,1,0,1,1,1,0,1,0,0,1
acct-recover7895345546.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
bloggersport.org,0,0,/wp/ice/019b523910bc10f01e6f1c97caa50942/,0,https,0,0,2,1,0,1,0,1,1,0,1
www.geocities.com,0,0,/flamingo22701/flamingo_mania,0,http,0,0,0,2,0,2,0,0,0,0,2
www.broadsideinteractive.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
kancelaria24online.pl,0,0,/logs/,0,http,0,0,0,0,0,1,0,1,0,0,1
cover-acct56467.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
crs.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.netpets.com,0,0,/birds/reference/lafeber/8/incredible_beak.html,0,http,0,2,2,0,0,1,0,0,0,0,2
privatewebschool.esy.es,0,0,/Mafioz0o_v1,0,http,0,0,0,1,1,1,0,1,1,0,1
www.artinstitutes.edu,0,0,/arlington/,0,http,0,0,0,1,0,1,0,0,0,0,0
paialowereasterncherokeenationsc.com,0,0,/aaaaa/login.htm,0,http,0,0,2,2,0,2,0,1,0,0,1
bit.ly,0,0,/2pKUTZ0,0,http,0,0,0,1,0,1,0,1,0,1,0
netibesanta.esy.es,0,0,/www/,0,http,0,0,0,1,1,1,0,1,1,0,1
smscaixaacesso.hol.es,0,0,,0,http,0,0,0,1,1,1,0,1,1,0,1
www.kutzikoo.com,0,0,,0,http,0,0,0,1,1,1,0,0,1,0,1
www.privateholes.com,0,0,/anime/anime-asia/index6.html,0,http,0,2,2,0,0,1,0,0,0,0,2
afraniorodriguezrosero.com,0,0,/wp-admin/themes/pdf/,0,http,0,0,2,1,1,1,0,1,1,0,1
www.ristokat.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,1,1
www.uvm.edu,0,0,/~uvmemu/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.zenhome.tn,0,0,/amsweb.php,0,http,0,2,1,1,0,1,0,1,0,0,1
www.uvmgreeklife.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.vermontlaw.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,2
recover-fb01.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
www.focusonnature.com,0,0,/puertoricanwoodpecker.htm,0,http,0,2,2,0,0,1,0,0,0,0,2
www.lechatpaws.com,0,0,/,0,http,0,0,0,1,1,1,0,0,1,0,1
www.npwrc.usgs.gov,0,0,/resource/birds/forest/species/podipodi.htm,0,http,0,1,2,1,0,1,0,0,0,0,0
www.birdphotography.com,0,0,/species/rbsa.html,0,http,0,2,0,0,0,0,0,0,0,0,2
www.svengoody.com,0,0,,0,http,0,0,0,1,1,1,0,0,1,0,1
snfp.ro,0,0,/wp-content/plugins/moc.htm,0,http,0,0,0,1,0,1,0,1,0,0,2
shittyurl.org,0,0,/5u,0,http,0,0,0,0,0,1,0,1,0,0,1
grannyflat-s.com.au,1,0,/army/domainz/domainz/review/,1,http,0,2,1,1,0,1,0,1,1,0,1
www.applicot.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,1,2
www.promosmilancamp.it,0,0,/mjc/hwdvideos/thumbs/indo.php,0,http,0,2,2,0,0,1,0,1,0,0,2
webmailupgrade-001-site1.itempurl.com,0,0,/webmaster-secure/owa/confirm.php,1,http,0,2,1,0,0,1,0,1,1,0,2
paialowereasterncherokeenationsc.com,0,0,/aaaaa/login.htm,0,http,0,0,2,2,0,2,0,1,0,0,1
kuswanto.co.id,0,0,/wp-includes/cs/Indexxatt.htm,0,http,0,2,0,1,1,1,0,1,1,0,1
support1213112.hol.es,0,0,/facebook-security,0,http,0,0,0,1,1,1,0,1,1,0,1
groups.yahoo.com,0,0,/group/voice_actor_appreciation/links/events_and_appearanc_000985383761/,0,http,0,0,1,2,0,2,0,0,0,0,0
www.clubclassic.net,0,0,/yaoi.html,0,http,0,2,0,0,0,1,0,0,0,0,2
www.eventhire4u.com,0,0,/parosky/c20fc985e383229ad100f434ac404397/,0,http,0,0,2,1,1,1,0,1,1,0,1
tisch-und-decke.de,0,0,/Gon/cpanel/,1,http,0,0,0,1,0,1,0,1,0,0,1
www.uvm.edu,0,0,/~ugpdept/,0,http,0,0,0,1,0,1,0,0,0,0,0
compunac.homestead.com,0,0,/index.html,0,http,0,2,0,0,0,0,0,0,0,0,1
gsl.xiyoukeji.com,0,0,/ueditor/feed/zabbbbbbi.html,0,http,0,2,0,0,0,1,0,1,0,0,1
universitycommunications.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
universitycommunications.uvm.edu,0,0,/spring2001/webreleaseonunionpetitionresponse.htm,0,http,0,2,1,1,0,1,0,0,0,0,0
boxmail-fullupgrade.com,0,0,/secured/,1,https,0,0,0,2,0,2,0,1,1,0,1
nanotechnopolis.com,0,0,/validdocument/f4d2dfb73a486890c95a3b59d9090b5f/,0,http,0,0,2,0,0,1,0,1,0,0,1
www.avesphoto.com,0,0,/website/na/species/parrcr-1.htm,0,http,0,2,2,2,0,2,0,0,0,0,1
caixa.fgtsliberado2017.com,0,0,/consulta6347674/index.php,0,http,0,2,1,0,0,1,0,1,1,0,1
www.averettcougars.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
us.imdb.com,0,0,/name/nm0330015/,0,http,0,0,0,2,0,2,0,0,0,0,0
safety-check-893465.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
www.thecountdownclock.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.birdsofoklahoma.net,0,0,/gfwoodpecker.htm,0,http,0,2,0,1,1,1,0,0,0,0,1
